Time;Load_1;Load_2;Hydro_ROR_1;Hydro_STOR_1;Hydro_ROR_2;Hydro_STOR_2;Wind_1;Wind_2;Solar_1;Solar_2;CCGT.ElectricityPrice;OCGT.ElectricityPrice;Nuclear.ElectricityPrice;Prix_poubelle;Prix_reseau
3819600;64901;52071;4124;0;3093;0;5820;3620;0;0;56.44;96.11;11.5;0;10000
3823200;64656;51844;4062;0;3046;0;5549;3602;0;0;56.44;96.11;11.5;0;10000
3826800;66491;53264;4170;0;3128;0;5166;3521;0;0;56.44;96.11;11.5;0;10000
3830400;69191;56816;4583;0;3437;0;5049;3437;0;19;56.44;96.11;11.5;0;10000
3834000;71119;61203;5160;0;3870;0;4886;3334;41;680;56.44;96.11;11.5;0;10000
3837600;74537;65916;5691;0;4268;0;4490;3229;632;3156;56.44;96.11;11.5;0;10000
3841200;76389;68727;6003;0;4502;0;4024;3116;1713;4823;56.44;96.11;11.5;0;10000
3844800;76989;68978;6082;0;4561;0;3957;3126;2727;5773;56.44;96.11;11.5;0;10000
3848400;78222;67673;6065;0;4548;0;4029;3063;3683;6237;56.44;96.11;11.5;0;10000
3852000;78118;66109;5896;0;4422;0;3823;3072;3589;6381;56.44;96.11;11.5;0;10000
3855600;75131;64556;5507;0;4130;0;3758;3131;3468;5953;56.44;96.11;11.5;0;10000
3859200;72132;63488;5049;0;3786;0;3358;3249;3124;4889;56.44;96.11;11.5;0;10000
3862800;70452;63086;4946;0;3710;0;2574;3358;2045;3385;56.44;96.11;11.5;0;10000
3866400;70334;65599;5244;0;3933;0;1983;3542;908;1901;56.44;96.11;11.5;0;10000
3870000;74375;70817;6066;0;4549;0;1581;3712;69;35;56.44;96.11;11.5;0;10000
3873600;79622;71265;6967;0;5225;0;1636;3793;0;0;56.44;96.11;11.5;0;10000
3877200;77329;67936;6727;0;5045;0;1762;3824;0;0;56.44;96.11;11.5;0;10000
3880800;73727;64685;6296;0;4722;0;1872;3740;0;0;56.44;96.11;11.5;0;10000
3884400;72231;61946;5905;0;4428;0;1959;3628;0;0;56.44;96.11;11.5;0;10000
3888000;75946;58228;6129;2341;4597;1756;1785;3558;0;0;56.44;96.11;11.5;0;10000
3891600;74930;54495;6050;0;4537;0;1538;3648;0;0;56.44;96.11;11.5;0;10000
3895200;70949;52045;5733;0;4300;0;1300;3635;0;0;56.44;96.11;11.5;0;10000
3898800;69736;50300;5284;0;3963;0;1183;3745;0;0;56.44;96.11;11.5;0;10000
3902400;66272;49090;4859;0;3644;0;1149;3650;0;0;56.44;96.11;11.5;0;10000
3906000;63337;48265;4533;0;3399;0;1280;3567;0;0;56.44;96.11;11.5;0;10000
3909600;62654;47759;4442;0;3331;0;1380;3524;0;0;56.44;96.11;11.5;0;10000
3913200;63393;47912;4483;0;3362;0;1335;3652;0;0;56.44;96.11;11.5;0;10000
3916800;64681;49330;4648;0;3486;0;1187;3754;0;22;56.44;96.11;11.5;0;10000
3920400;65601;52252;4917;0;3688;0;1132;3664;41;871;56.44;96.11;11.5;0;10000
3924000;68754;56150;5365;0;4024;0;1021;3389;660;3322;56.44;96.11;11.5;0;10000
3927600;71533;59566;5882;0;4411;0;758;3218;1921;4963;56.44;96.11;11.5;0;10000
3931200;72837;61717;6094;0;4570;0;489;3182;3280;5952;56.44;96.11;11.5;0;10000
3934800;74155;61571;6134;0;4600;0;441;3229;4040;6507;56.44;96.11;11.5;0;10000
3938400;73689;60010;6093;0;4569;0;449;3388;4057;6655;56.44;96.11;11.5;0;10000
3942000;69820;58651;5610;0;4207;0;482;3408;3663;6095;56.44;96.11;11.5;0;10000
3945600;66732;57597;5332;0;3999;0;526;3517;3199;4818;56.44;96.11;11.5;0;10000
3949200;65400;57721;5162;0;3872;0;670;3634;2243;3365;56.44;96.11;11.5;0;10000
3952800;65816;60502;5245;0;3934;0;794;3854;930;2124;56.44;96.11;11.5;0;10000
3956400;70611;66102;5885;0;4413;0;866;4053;84;61;56.44;96.11;11.5;0;10000
3960000;77219;67463;6661;0;4995;0;993;4152;0;0;56.44;96.11;11.5;0;10000
3963600;76540;65834;6799;0;5099;0;1030;4020;0;0;56.44;96.11;11.5;0;10000
3967200;73796;63759;6791;0;5093;0;966;3838;0;0;56.44;96.11;11.5;0;10000
3970800;72228;61529;6556;0;4917;0;929;3631;0;0;56.44;96.11;11.5;0;10000
3974400;75581;57468;6222;3987;4666;2990;936;3460;0;0;56.44;96.11;11.5;0;10000
3978000;74736;53259;5799;0;4349;0;901;3419;0;0;56.44;96.11;11.5;0;10000
3981600;71209;51133;5383;0;4037;0;835;3398;0;0;56.44;96.11;11.5;0;10000
3985200;70996;50098;5176;0;3882;0;862;3349;0;0;56.44;96.11;11.5;0;10000
3988800;68637;49739;5045;0;3784;0;1008;3331;0;0;56.44;96.11;11.5;0;10000
3992400;67194;50086;4989;0;3742;0;1135;3197;0;0;56.44;96.11;11.5;0;10000
3996000;69134;52536;5100;0;3825;0;1171;3002;0;0;56.44;96.11;11.5;0;10000
3999600;74775;59228;5385;0;4039;0;1270;2730;0;0;56.44;96.11;11.5;0;10000
4003200;82403;67472;5816;0;4362;0;1353;2757;0;25;56.44;96.11;11.5;0;10000
4006800;85634;73851;6399;0;4799;0;1450;2702;121;760;56.44;96.11;11.5;0;10000
4010400;87863;77259;7062;0;5296;0;1527;2696;1318;2988;56.44;96.11;11.5;0;10000
4014000;88344;78606;7036;0;5277;0;1423;2744;3216;4711;56.44;96.11;11.5;0;10000
4017600;88017;78930;7145;0;5359;0;1264;2762;5191;5750;56.44;96.11;11.5;0;10000
4021200;87521;77703;7079;0;5309;0;1226;2879;6581;6380;56.44;96.11;11.5;0;10000
4024800;86460;77180;6805;0;5103;0;1342;2970;6839;6423;56.44;96.11;11.5;0;10000
4028400;84505;76371;6438;0;4828;0;1454;3033;6522;6003;56.44;96.11;11.5;0;10000
4032000;81623;75667;6133;0;4600;0;1384;2956;5287;4596;56.44;96.11;11.5;0;10000
4035600;80179;75243;6094;0;4571;0;1323;2910;3197;3078;56.44;96.11;11.5;0;10000
4039200;80090;76566;6348;0;4761;0;1253;2830;1189;1819;56.44;96.11;11.5;0;10000
4042800;83611;80397;6796;0;5097;0;1271;3025;75;20;56.44;96.11;11.5;0;10000
4046400;89368;80783;7418;0;5563;0;1355;3211;0;0;56.44;96.11;11.5;0;10000
4050000;85934;77412;7340;0;5505;0;1476;3339;0;0;56.44;96.11;11.5;0;10000
4053600;80717;73398;6733;0;5049;0;1563;3391;0;0;56.44;96.11;11.5;0;10000
4057200;77832;68964;6608;0;4956;0;1605;3376;0;0;56.44;96.11;11.5;0;10000
4060800;80394;63546;6856;3727;5142;2795;1580;3382;0;0;56.44;96.11;11.5;0;10000
4064400;78642;58570;6625;0;4969;0;1579;3425;0;0;56.44;96.11;11.5;0;10000
4068000;74605;56030;6139;0;4604;0;1516;3516;0;0;56.44;96.11;11.5;0;10000
4071600;73660;54621;5767;0;4325;0;1536;3344;0;0;56.44;96.11;11.5;0;10000
4075200;70855;53998;5519;0;4139;0;1562;3431;0;0;56.44;96.11;11.5;0;10000
4078800;68972;54196;5520;0;4140;0;1636;3522;0;0;56.44;96.11;11.5;0;10000
4082400;70311;55990;5489;0;4116;0;1856;3568;0;0;56.44;96.11;11.5;0;10000
4086000;75562;62251;5769;0;4326;0;2175;3805;0;0;56.44;96.11;11.5;0;10000
4089600;82420;70199;6397;0;4798;0;2379;3869;0;34;56.44;96.11;11.5;0;10000
4093200;85346;76115;6865;0;5149;0;2275;3965;64;732;56.44;96.11;11.5;0;10000
4096800;87018;79081;6996;0;5247;0;2322;4048;787;2524;56.44;96.11;11.5;0;10000
4100400;87616;80179;7067;0;5300;0;2399;4017;2052;3627;56.44;96.11;11.5;0;10000
4104000;87971;80263;7099;0;5324;0;2659;4044;3392;4392;56.44;96.11;11.5;0;10000
4107600;88137;78464;6819;0;5114;0;2679;4051;4361;4540;56.44;96.11;11.5;0;10000
4111200;86925;77348;6430;0;4822;0;2313;3980;4865;4936;56.44;96.11;11.5;0;10000
4114800;85094;76244;6316;0;4737;0;2086;3909;4955;4758;56.44;96.11;11.5;0;10000
4118400;82043;75619;6172;0;4629;0;2027;3751;4214;4145;56.44;96.11;11.5;0;10000
4122000;80280;75399;6234;0;4676;0;2061;3702;2877;3192;56.44;96.11;11.5;0;10000
4125600;79991;76925;6533;0;4899;0;2173;3686;1250;2114;56.44;96.11;11.5;0;10000
4129200;83473;80859;7045;0;5284;0;2148;3627;133;153;56.44;96.11;11.5;0;10000
4132800;89477;81712;7441;0;5581;0;2230;3528;1;0;56.44;96.11;11.5;0;10000
4136400;86006;78444;7342;0;5507;0;2254;3565;0;0;56.44;96.11;11.5;0;10000
4140000;80982;74382;7095;0;5321;0;2317;3535;0;0;56.44;96.11;11.5;0;10000
4143600;78772;69610;7019;0;5264;0;2274;3424;0;0;56.44;96.11;11.5;0;10000
4147200;81379;63810;6983;3832;5237;2874;2143;3314;0;0;56.44;96.11;11.5;0;10000
4150800;80170;58696;6644;0;4983;0;2101;3267;0;0;56.44;96.11;11.5;0;10000
4154400;76665;56062;6304;0;4728;0;1949;3256;0;0;56.44;96.11;11.5;0;10000
4158000;76469;54513;6017;0;4513;0;1820;3256;0;0;56.44;96.11;11.5;0;10000
4161600;73669;54015;5864;0;4398;0;1590;3210;0;0;56.44;96.11;11.5;0;10000
4165200;71931;54317;5709;0;4282;0;1475;3153;0;0;56.44;96.11;11.5;0;10000
4168800;73448;56250;5730;0;4297;0;1420;3066;0;0;56.44;96.11;11.5;0;10000
4172400;78805;62760;5914;0;4436;0;1419;3106;0;0;56.44;96.11;11.5;0;10000
4176000;84859;70969;6454;0;4841;0;1419;3102;0;13;56.44;96.11;11.5;0;10000
4179600;87389;76904;7131;0;5348;0;1350;3084;243;581;56.44;96.11;11.5;0;10000
4183200;89112;79606;7369;0;5527;0;1193;2992;1920;2385;56.44;96.11;11.5;0;10000
4186800;88896;80585;7417;0;5563;0;953;2936;4137;3529;56.44;96.11;11.5;0;10000
4190400;88230;80505;7357;0;5518;0;869;2978;5928;4356;56.44;96.11;11.5;0;10000
4194000;87532;78680;7181;0;5385;0;923;3167;7096;4745;56.44;96.11;11.5;0;10000
4197600;85704;77782;6865;0;5149;0;870;3177;6940;5148;56.44;96.11;11.5;0;10000
4201200;83603;76816;6759;0;5069;0;692;3124;6366;4918;56.44;96.11;11.5;0;10000
4204800;80499;76053;6633;0;4975;0;571;3178;5338;4045;56.44;96.11;11.5;0;10000
4208400;78419;75598;6398;0;4798;0;497;3176;3689;2711;56.44;96.11;11.5;0;10000
4212000;77947;76840;6506;0;4879;0;454;3277;1615;1647;56.44;96.11;11.5;0;10000
4215600;81717;80772;7064;0;5298;0;467;3645;152;26;56.44;96.11;11.5;0;10000
4219200;88872;81610;7678;0;5758;0;552;3995;0;0;56.44;96.11;11.5;0;10000
4222800;85972;78383;7531;0;5648;0;698;4106;0;0;56.44;96.11;11.5;0;10000
4226400;81368;74227;7057;0;5292;0;854;3880;0;0;56.44;96.11;11.5;0;10000
4230000;78701;69338;6868;0;5151;0;941;3723;0;0;56.44;96.11;11.5;0;10000
4233600;81520;63662;6854;3807;5141;2855;1064;3567;0;0;56.44;96.11;11.5;0;10000
4237200;80590;58733;6528;0;4896;0;1280;3472;0;0;56.44;96.11;11.5;0;10000
4240800;77864;56112;6198;0;4648;0;1482;3467;0;0;56.44;96.11;11.5;0;10000
4244400;78192;54762;5956;0;4467;0;1604;3486;0;0;56.44;96.11;11.5;0;10000
4248000;75251;54011;5713;0;4285;0;1680;3431;0;0;56.44;96.11;11.5;0;10000
4251600;73366;54070;5518;0;4139;0;1779;3616;0;0;56.44;96.11;11.5;0;10000
4255200;74775;56103;5596;0;4197;0;1617;3685;0;0;56.44;96.11;11.5;0;10000
4258800;80010;62660;5931;0;4448;0;1580;3733;0;0;56.44;96.11;11.5;0;10000
4262400;86316;70805;6509;0;4882;0;1726;3833;0;28;56.44;96.11;11.5;0;10000
4266000;88610;76490;7107;0;5330;0;1927;3746;360;747;56.44;96.11;11.5;0;10000
4269600;89581;78975;7254;0;5440;0;1969;3677;2709;2644;56.44;96.11;11.5;0;10000
4273200;89025;79986;7228;0;5421;0;1815;3631;5554;4604;56.44;96.11;11.5;0;10000
4276800;87778;80201;7173;0;5380;0;1963;3723;7551;5360;56.44;96.11;11.5;0;10000
4280400;86614;78454;6914;0;5185;0;2530;3763;8605;6052;56.44;96.11;11.5;0;10000
4284000;84792;77923;6729;0;5047;0;3105;3730;8926;6117;56.44;96.11;11.5;0;10000
4287600;82435;77132;6253;0;4690;0;3305;3664;8476;5533;56.44;96.11;11.5;0;10000
4291200;79584;76369;5957;0;4468;0;3364;3562;7316;4633;56.44;96.11;11.5;0;10000
4294800;77868;75600;6042;0;4531;0;3418;3361;5281;2984;56.44;96.11;11.5;0;10000
4298400;77513;76763;6163;0;4622;0;3341;3220;2479;1516;56.44;96.11;11.5;0;10000
4302000;81257;81272;6901;0;5176;0;3489;3382;269;155;56.44;96.11;11.5;0;10000
4305600;88258;82139;7543;0;5657;0;3970;3615;0;0;56.44;96.11;11.5;0;10000
4309200;85139;78506;7429;0;5571;0;4228;3819;0;0;56.44;96.11;11.5;0;10000
4312800;80281;74553;7032;0;5274;0;4344;3852;0;0;56.44;96.11;11.5;0;10000
4316400;77638;69971;6755;0;5066;0;4465;3768;0;0;56.44;96.11;11.5;0;10000
4320000;80481;64493;6602;3889;4951;2917;4733;3785;0;0;56.44;96.11;11.5;0;10000
4323600;79073;59622;6311;0;4733;0;5177;3895;0;0;56.44;96.11;11.5;0;10000
4327200;76101;56920;5718;0;4288;0;5575;3822;0;0;56.44;96.11;11.5;0;10000
4330800;76104;55248;5460;0;4095;0;5884;3883;0;0;56.44;96.11;11.5;0;10000
4334400;72977;54618;5149;0;3861;0;6143;3891;0;0;56.44;96.11;11.5;0;10000
4338000;70841;54713;5016;0;3762;0;6332;3914;0;0;56.44;96.11;11.5;0;10000
4341600;72151;56506;4959;0;3719;0;6430;3972;0;0;56.44;96.11;11.5;0;10000
4345200;76890;62889;5331;0;3998;0;6628;4120;0;0;56.44;96.11;11.5;0;10000
4348800;83753;70989;6061;0;4546;0;6893;4197;0;47;56.44;96.11;11.5;0;10000
4352400;86268;76593;6790;0;5092;0;7057;4110;432;926;56.44;96.11;11.5;0;10000
4356000;87537;79185;7211;0;5408;0;6877;4100;2388;2664;56.44;96.11;11.5;0;10000
4359600;87642;80013;7118;0;5338;0;6863;4184;4610;4259;56.44;96.11;11.5;0;10000
4363200;87117;79722;7194;0;5395;0;6981;4232;6267;5454;56.44;96.11;11.5;0;10000
4366800;86754;78132;7030;0;5273;0;7325;4558;7195;5749;56.44;96.11;11.5;0;10000
4370400;85494;77004;6750;0;5062;0;7694;4650;7194;5514;56.44;96.11;11.5;0;10000
4374000;83220;75579;6552;0;4914;0;7952;4340;6271;5048;56.44;96.11;11.5;0;10000
4377600;80209;74591;6306;0;4730;0;8144;4022;4725;3839;56.44;96.11;11.5;0;10000
4381200;78532;74024;6253;0;4690;0;8262;3756;2795;2195;56.44;96.11;11.5;0;10000
4384800;78120;75244;6228;0;4671;0;8278;3563;995;1064;56.44;96.11;11.5;0;10000
4388400;81663;79282;6757;0;5068;0;8056;3627;66;149;56.44;96.11;11.5;0;10000
4392000;86861;79845;7457;0;5592;0;7528;3797;0;0;56.44;96.11;11.5;0;10000
4395600;83686;76209;7257;0;5443;0;7059;3890;0;0;56.44;96.11;11.5;0;10000
4399200;78969;71882;6727;0;5045;0;6640;3876;0;0;56.44;96.11;11.5;0;10000
4402800;76277;67672;6350;0;4762;0;6308;3848;0;0;56.44;96.11;11.5;0;10000
4406400;79002;62531;6454;2918;4841;2188;6028;3819;0;0;56.44;96.11;11.5;0;10000
4410000;77387;57553;6423;0;4817;0;5888;3989;0;0;56.44;96.11;11.5;0;10000
4413600;72833;54795;5765;0;4324;0;5494;4215;0;0;56.44;96.11;11.5;0;10000
4417200;71437;52829;5128;0;3846;0;5062;4311;0;0;56.44;96.11;11.5;0;10000
4420800;67889;51541;4789;0;3591;0;4512;4340;0;0;56.44;96.11;11.5;0;10000
4424400;65448;50838;4681;0;3511;0;3905;4370;0;0;56.44;96.11;11.5;0;10000
4428000;65200;50851;4660;0;3495;0;3260;4411;0;0;56.44;96.11;11.5;0;10000
4431600;67044;52542;4867;0;3650;0;2839;4362;0;0;56.44;96.11;11.5;0;10000
4435200;69738;56034;5383;0;4037;0;2572;4370;0;45;56.44;96.11;11.5;0;10000
4438800;71625;60500;5840;0;4380;0;2414;4509;89;870;56.44;96.11;11.5;0;10000
4442400;75225;65222;6237;0;4678;0;2081;4522;944;2811;56.44;96.11;11.5;0;10000
4446000;77282;68127;6587;0;4940;0;1888;4889;2115;4326;56.44;96.11;11.5;0;10000
4449600;78280;68895;6657;0;4993;0;1997;5207;3099;5065;56.44;96.11;11.5;0;10000
4453200;79741;67665;6799;0;5099;0;2364;5545;3899;5226;56.44;96.11;11.5;0;10000
4456800;79684;65998;6658;0;4994;0;2626;5508;4305;5159;56.44;96.11;11.5;0;10000
4460400;76562;63872;6215;0;4661;0;2889;5318;4143;4563;56.44;96.11;11.5;0;10000
4464000;73760;62587;5942;0;4457;0;3043;4955;3750;3473;56.44;96.11;11.5;0;10000
4467600;71930;62557;5972;0;4479;0;2919;4458;3107;2161;56.44;96.11;11.5;0;10000
4471200;71855;64600;6085;0;4563;0;2688;4033;1578;1114;56.44;96.11;11.5;0;10000
4474800;75247;69204;6547;0;4910;0;2366;3580;227;17;56.44;96.11;11.5;0;10000
4478400;81482;70628;7358;0;5518;0;2293;3351;1;0;56.44;96.11;11.5;0;10000
4482000;79649;67665;7389;0;5542;0;2353;3279;0;0;56.44;96.11;11.5;0;10000
4485600;76376;64610;6761;0;5071;0;2454;3220;0;0;56.44;96.11;11.5;0;10000
4489200;75167;62038;6331;0;4748;0;2375;3222;0;0;56.44;96.11;11.5;0;10000
4492800;79179;58473;6438;2292;4828;1719;2418;3094;0;0;56.44;96.11;11.5;0;10000
4496400;78454;54444;6267;0;4700;0;2430;2957;0;0;56.44;96.11;11.5;0;10000
4500000;74705;51783;6204;0;4653;0;2513;2948;0;0;56.44;96.11;11.5;0;10000
4503600;73842;49949;5988;0;4491;0;2436;2716;0;0;56.44;96.11;11.5;0;10000
4507200;70732;48718;5696;0;4272;0;2380;2578;0;0;56.44;96.11;11.5;0;10000
4510800;68039;48143;5410;0;4058;0;2179;2477;0;0;56.44;96.11;11.5;0;10000
4514400;67543;47748;5275;0;3956;0;2030;2469;0;0;56.44;96.11;11.5;0;10000
4518000;68656;47989;5137;0;3853;0;1731;2597;0;0;56.44;96.11;11.5;0;10000
4521600;69916;49205;5407;0;4055;0;1484;2756;0;33;56.44;96.11;11.5;0;10000
4525200;70834;51632;5718;0;4288;0;1499;2915;324;736;56.44;96.11;11.5;0;10000
4528800;73643;56080;6167;0;4625;0;1545;3166;2516;2281;56.44;96.11;11.5;0;10000
4532400;75112;59705;6236;0;4677;0;1645;3572;5164;4272;56.44;96.11;11.5;0;10000
4536000;75227;61987;6159;0;4619;0;1726;3974;7237;5506;56.44;96.11;11.5;0;10000
4539600;75667;62052;6119;0;4589;0;2308;4270;8353;5534;56.44;96.11;11.5;0;10000
4543200;74665;60949;6078;0;4558;0;3126;4485;8366;5475;56.44;96.11;11.5;0;10000
4546800;70437;59758;5538;0;4153;0;3721;4639;7925;5014;56.44;96.11;11.5;0;10000
4550400;67437;58918;5336;0;4002;0;4360;4654;6835;4404;56.44;96.11;11.5;0;10000
4554000;65816;58851;5301;0;3975;0;4972;4503;4982;3489;56.44;96.11;11.5;0;10000
4557600;66198;60933;5428;0;4071;0;5483;4383;2501;1951;56.44;96.11;11.5;0;10000
4561200;70905;66155;5961;0;4471;0;6102;4695;283;242;56.44;96.11;11.5;0;10000
4564800;79397;68055;6665;0;4999;0;7061;5205;0;0;56.44;96.11;11.5;0;10000
4568400;79310;66604;6758;0;5068;0;7873;5589;0;0;56.44;96.11;11.5;0;10000
4572000;76635;64276;6388;0;4791;0;8201;5949;0;0;56.44;96.11;11.5;0;10000
4575600;74991;61776;6193;0;4644;0;8356;6338;0;0;56.44;96.11;11.5;0;10000
4579200;77928;57410;6127;3392;4595;2544;8494;6634;0;0;56.44;96.11;11.5;0;10000
4582800;76706;53140;5966;0;4474;0;8576;6911;0;0;56.44;96.11;11.5;0;10000
4586400;73083;51150;5697;0;4272;0;8638;7160;0;0;56.44;96.11;11.5;0;10000
4590000;72424;50267;5563;0;4172;0;8568;7183;0;0;56.44;96.11;11.5;0;10000
4593600;69376;49844;5417;0;4062;0;8101;7375;0;0;56.44;96.11;11.5;0;10000
4597200;67323;50381;5286;0;3964;0;7722;6644;0;0;56.44;96.11;11.5;0;10000
4600800;68766;53032;5324;0;3993;0;7148;6610;0;0;56.44;96.11;11.5;0;10000
4604400;73827;60769;5680;0;4260;0;6643;6850;0;0;56.44;96.11;11.5;0;10000
4608000;80357;69549;6386;0;4789;0;6091;6826;0;52;56.44;96.11;11.5;0;10000
4611600;83166;76043;6927;0;5195;0;5880;6698;225;596;56.44;96.11;11.5;0;10000
4615200;85127;78430;7338;0;5503;0;5198;6475;989;1762;56.44;96.11;11.5;0;10000
4618800;85518;79158;7437;0;5578;0;4849;6394;2082;2675;56.44;96.11;11.5;0;10000
4622400;85329;79561;7405;0;5554;0;5329;6272;3371;3234;56.44;96.11;11.5;0;10000
4626000;85174;77874;7239;0;5429;0;6259;6121;4374;3416;56.44;96.11;11.5;0;10000
4629600;84385;77662;7071;0;5303;0;7106;6188;4955;3285;56.44;96.11;11.5;0;10000
4633200;82999;77235;6866;0;5149;0;7716;6162;5401;3029;56.44;96.11;11.5;0;10000
4636800;80080;76587;6514;0;4885;0;8186;6142;4559;2632;56.44;96.11;11.5;0;10000
4640400;78865;75928;6378;0;4784;0;8074;5938;3238;1958;56.44;96.11;11.5;0;10000
4644000;78201;77071;6614;0;4960;0;7630;5880;1461;1201;56.44;96.11;11.5;0;10000
4647600;81390;80761;7051;0;5288;0;7108;6218;153;76;56.44;96.11;11.5;0;10000
4651200;88437;81765;7768;0;5826;0;6305;6256;0;0;56.44;96.11;11.5;0;10000
4654800;85423;78417;7453;0;5589;0;6311;6308;0;0;56.44;96.11;11.5;0;10000
4658400;80248;74108;7003;0;5252;0;6218;6321;0;0;56.44;96.11;11.5;0;10000
4662000;77587;69018;6788;0;5091;0;6600;6305;0;0;56.44;96.11;11.5;0;10000
4665600;80304;63091;6821;3398;5115;2548;6499;6415;0;0;56.44;96.11;11.5;0;10000
4669200;78904;58136;6666;0;4999;0;6467;6519;0;0;56.44;96.11;11.5;0;10000
4672800;74890;55565;6235;0;4676;0;6704;6606;0;0;56.44;96.11;11.5;0;10000
4676400;74384;54310;6254;0;4690;0;6766;6583;0;0;56.44;96.11;11.5;0;10000
4680000;71641;53949;6234;0;4676;0;6894;6624;0;0;56.44;96.11;11.5;0;10000
4683600;69958;54277;6123;0;4592;0;6819;6511;0;0;56.44;96.11;11.5;0;10000
4687200;71695;56148;6034;0;4525;0;6742;6626;0;0;56.44;96.11;11.5;0;10000
4690800;76826;63014;6351;0;4763;0;6946;6859;0;0;56.44;96.11;11.5;0;10000
4694400;83819;71360;6911;0;5183;0;7171;6904;0;56;56.44;96.11;11.5;0;10000
4698000;86505;77393;7209;0;5406;0;6961;6764;374;1270;56.44;96.11;11.5;0;10000
4701600;87761;79201;7410;0;5557;0;6543;6686;2230;3314;56.44;96.11;11.5;0;10000
4705200;87508;79697;7554;0;5665;0;6455;6365;4348;4703;56.44;96.11;11.5;0;10000
4708800;87368;79829;7437;0;5578;0;6829;6189;6365;5281;56.44;96.11;11.5;0;10000
4712400;87003;78227;7229;0;5422;0;7275;6167;7033;5608;56.44;96.11;11.5;0;10000
4716000;86000;77827;7047;0;5285;0;7461;6124;7006;5619;56.44;96.11;11.5;0;10000
4719600;83992;77000;6931;0;5198;0;7430;6451;7007;5350;56.44;96.11;11.5;0;10000
4723200;81039;76417;6763;0;5072;0;6908;6221;6107;4689;56.44;96.11;11.5;0;10000
4726800;79474;76082;6717;0;5038;0;6421;6092;4500;3381;56.44;96.11;11.5;0;10000
4730400;78849;77413;6885;0;5163;0;6064;5893;2209;2136;56.44;96.11;11.5;0;10000
4734000;81761;81122;7365;0;5524;0;5597;5639;326;214;56.44;96.11;11.5;0;10000
4737600;88957;82334;7912;0;5934;0;5376;5522;1;0;56.44;96.11;11.5;0;10000
4741200;86366;79175;7872;0;5904;0;5044;5387;0;0;56.44;96.11;11.5;0;10000
4744800;81302;74936;7436;0;5577;0;4892;5326;0;0;56.44;96.11;11.5;0;10000
4748400;78471;69839;7218;0;5413;0;4608;5057;0;0;56.44;96.11;11.5;0;10000
4752000;80952;63886;7218;3335;5413;2501;4422;4836;0;0;56.44;96.11;11.5;0;10000
4755600;79514;58913;6910;0;5183;0;4269;4589;0;0;56.44;96.11;11.5;0;10000
4759200;75255;56385;6269;0;4702;0;4208;4377;0;0;56.44;96.11;11.5;0;10000
4762800;74645;54957;6051;0;4538;0;4200;4192;0;0;56.44;96.11;11.5;0;10000
4766400;71795;54469;6176;0;4632;0;3974;4015;0;0;56.44;96.11;11.5;0;10000
4770000;69799;54677;6155;0;4616;0;3563;3839;0;0;56.44;96.11;11.5;0;10000
4773600;71193;56675;6210;0;4657;0;3299;3736;0;0;56.44;96.11;11.5;0;10000
4777200;76020;63729;6550;0;4912;0;3272;3642;0;0;56.44;96.11;11.5;0;10000
4780800;81572;71943;6985;0;5238;0;3382;3492;0;68;56.44;96.11;11.5;0;10000
4784400;83709;77618;7247;0;5435;0;3311;3354;468;1299;56.44;96.11;11.5;0;10000
4788000;85149;79390;7432;0;5574;0;3155;3186;1884;3236;56.44;96.11;11.5;0;10000
4791600;85303;79865;7446;0;5584;0;2843;3115;3426;4639;56.44;96.11;11.5;0;10000
4795200;85306;79766;7322;0;5491;0;2692;3128;4583;5494;56.44;96.11;11.5;0;10000
4798800;85087;78517;7224;0;5418;0;2823;3198;5235;6012;56.44;96.11;11.5;0;10000
4802400;84077;77960;7070;0;5303;0;2869;3198;5479;5988;56.44;96.11;11.5;0;10000
4806000;82164;76897;6813;0;5109;0;2799;3211;5076;5386;56.44;96.11;11.5;0;10000
4809600;79460;76351;6723;0;5042;0;2587;3184;4009;4328;56.44;96.11;11.5;0;10000
4813200;77730;75685;6858;0;5143;0;2370;3336;2726;2992;56.44;96.11;11.5;0;10000
4816800;77123;76852;7061;0;5296;0;2103;3389;1162;1656;56.44;96.11;11.5;0;10000
4820400;79765;80822;7217;0;5412;0;1919;3320;111;79;56.44;96.11;11.5;0;10000
4824000;85791;81829;7720;0;5790;0;1809;3338;0;0;56.44;96.11;11.5;0;10000
4827600;82589;78450;7480;0;5610;0;1790;3487;0;0;56.44;96.11;11.5;0;10000
4831200;77475;74196;6890;0;5168;0;1734;3546;0;0;56.44;96.11;11.5;0;10000
4834800;74451;69123;6609;0;4957;0;1707;3667;0;0;56.44;96.11;11.5;0;10000
4838400;76915;63340;6592;3917;4944;2938;1657;3730;0;0;56.44;96.11;11.5;0;10000
4842000;75477;58270;6509;0;4882;0;1572;3756;0;0;56.44;96.11;11.5;0;10000
4845600;72249;55589;6133;0;4599;0;1588;3846;0;0;56.44;96.11;11.5;0;10000
4849200;72006;54098;5957;0;4467;0;1629;3785;0;0;56.44;96.11;11.5;0;10000
4852800;68806;53376;5902;0;4427;0;1618;3689;0;0;56.44;96.11;11.5;0;10000
4856400;66699;53514;5907;0;4430;0;1643;3689;0;0;56.44;96.11;11.5;0;10000
4860000;67727;55597;6008;0;4506;0;1712;3831;0;0;56.44;96.11;11.5;0;10000
